station,PumpCycle,CO2_umol,closest_hour,month,diff_umol,ebul_umol,date,flux_unit
3,84,NA,2022-05-23T02:00:00Z,5,NA,307.92969763302466,2022-05-23,µmol m-2 h-1
3,85,NA,2022-05-23T03:00:00Z,5,270.2968591481242,172.37366154157723,2022-05-23,µmol m-2 h-1
3,86,NA,2022-05-23T04:00:00Z,5,NA,1029.6867396912717,2022-05-23,µmol m-2 h-1
3,87,NA,2022-05-23T05:00:00Z,5,NA,1156.5996252807065,2022-05-23,µmol m-2 h-1
3,88,NA,2022-05-23T06:00:00Z,5,NA,1807.1333680399184,2022-05-23,µmol m-2 h-1
3,89,NA,2022-05-23T07:00:00Z,5,NA,749.0388831879255,2022-05-23,µmol m-2 h-1
3,90,NA,2022-05-23T08:00:00Z,5,NA,983.2977495512891,2022-05-23,µmol m-2 h-1
3,91,NA,2022-05-23T09:00:00Z,5,NA,206.28481647566937,2022-05-23,µmol m-2 h-1
3,92,NA,2022-05-23T10:00:00Z,5,NA,1100.477799349594,2022-05-23,µmol m-2 h-1
3,93,NA,2022-05-23T11:00:00Z,5,150.20199972014532,338.2734243133852,2022-05-23,µmol m-2 h-1
3,94,NA,2022-05-23T12:00:00Z,5,76.55644481993973,181.89141726760295,2022-05-23,µmol m-2 h-1
3,95,NA,2022-05-23T13:00:00Z,5,NA,313.6669055653857,2022-05-23,µmol m-2 h-1
3,96,NA,2022-05-23T14:00:00Z,5,NA,568.6627274998946,2022-05-23,µmol m-2 h-1
3,97,NA,2022-05-23T15:00:00Z,5,89.33020973174273,1344.1528761424663,2022-05-23,µmol m-2 h-1
3,98,NA,2022-05-23T16:00:00Z,5,NA,138.52783176139178,2022-05-23,µmol m-2 h-1
3,99,NA,2022-05-23T18:00:00Z,5,NA,2252.7925028646196,2022-05-23,µmol m-2 h-1
3,100,NA,2022-05-23T19:00:00Z,5,NA,707.3448889055674,2022-05-23,µmol m-2 h-1
3,101,NA,2022-05-23T20:00:00Z,5,NA,668.7238275002367,2022-05-23,µmol m-2 h-1
3,102,NA,2022-05-23T21:00:00Z,5,NA,823.8013580680275,2022-05-23,µmol m-2 h-1
3,103,NA,2022-05-23T22:00:00Z,5,-63.0874104448655,440.68811548300954,2022-05-23,µmol m-2 h-1
3,104,NA,2022-05-23T23:00:00Z,5,NA,365.2624303495234,2022-05-23,µmol m-2 h-1
3,105,NA,2022-05-24T00:00:00Z,5,NA,604.0315863633494,2022-05-24,µmol m-2 h-1
3,106,NA,2022-05-24T01:00:00Z,5,NA,1045.7295958359412,2022-05-24,µmol m-2 h-1
3,107,NA,2022-05-24T02:00:00Z,5,79.18668629935183,1535.4377093234723,2022-05-24,µmol m-2 h-1
3,108,NA,2022-05-24T03:00:00Z,5,NA,1932.2627357966023,2022-05-24,µmol m-2 h-1
3,109,NA,2022-05-24T04:00:00Z,5,NA,1676.355754464529,2022-05-24,µmol m-2 h-1
3,110,NA,2022-05-24T05:00:00Z,5,NA,1722.439036037984,2022-05-24,µmol m-2 h-1
3,111,NA,2022-05-24T06:00:00Z,5,NA,1372.022570172699,2022-05-24,µmol m-2 h-1
3,112,NA,2022-05-24T07:00:00Z,5,NA,1928.3653645974655,2022-05-24,µmol m-2 h-1
3,113,NA,2022-05-24T08:00:00Z,5,NA,839.6985510279701,2022-05-24,µmol m-2 h-1
3,114,NA,2022-05-24T09:00:00Z,5,NA,2757.3481018498464,2022-05-24,µmol m-2 h-1
3,115,NA,2022-05-24T10:00:00Z,5,NA,2251.730703380711,2022-05-24,µmol m-2 h-1
3,116,NA,2022-05-24T11:00:00Z,5,NA,1624.720367245887,2022-05-24,µmol m-2 h-1
3,117,NA,2022-05-24T12:00:00Z,5,NA,842.7197641293739,2022-05-24,µmol m-2 h-1
1,2,NA,2022-01-05T13:00:00Z,1,67.3600145850735,347.8585144557811,2022-01-05,µmol m-2 h-1
1,3,NA,2022-01-05T13:00:00Z,1,89.7691594073477,435.2759989473623,2022-01-05,µmol m-2 h-1
1,4,NA,2022-01-05T13:00:00Z,1,109.00310798081142,88.54434312349375,2022-01-05,µmol m-2 h-1
1,5,NA,2022-01-05T13:00:00Z,1,136.41015642473997,60.846540569296046,2022-01-05,µmol m-2 h-1
1,6,NA,2022-01-05T13:00:00Z,1,59.00554986031309,0,2022-01-05,µmol m-2 h-1
1,7,NA,2022-01-05T13:00:00Z,1,65.92461757271958,99.9744314941266,2022-01-05,µmol m-2 h-1
1,8,NA,2022-01-05T13:00:00Z,1,85.60801186847266,0,2022-01-05,µmol m-2 h-1
1,9,NA,2022-01-05T13:00:00Z,1,59.89654736513853,81.54615017638248,2022-01-05,µmol m-2 h-1
1,11,NA,2022-01-05T13:00:00Z,1,68.51766564497119,0,2022-01-05,µmol m-2 h-1
1,12,NA,2022-01-05T13:00:00Z,1,145.69317871759776,78.66978200692196,2022-01-05,µmol m-2 h-1
1,13,NA,2022-01-05T13:00:00Z,1,72.92754788380505,288.2377469634293,2022-01-05,µmol m-2 h-1
1,15,NA,2022-01-05T13:00:00Z,1,69.28596464714654,157.30893228393424,2022-01-05,µmol m-2 h-1
1,19,NA,2022-01-05T13:00:00Z,1,29.40147539257568,0,2022-01-05,µmol m-2 h-1
1,20,NA,2022-01-05T13:00:00Z,1,45.24334519958133,968.780430174042,2022-01-05,µmol m-2 h-1
1,22,NA,2022-01-05T13:00:00Z,1,25.16628322315267,0,2022-01-05,µmol m-2 h-1
1,23,NA,2022-01-05T13:00:00Z,1,43.69349802507316,420.53808634948746,2022-01-05,µmol m-2 h-1
1,24,NA,2022-01-05T13:00:00Z,1,39.23414717683728,860.3952367106625,2022-01-05,µmol m-2 h-1
1,25,NA,2022-01-05T13:00:00Z,1,33.71658129386416,1338.2583173579674,2022-01-05,µmol m-2 h-1
1,27,NA,2022-01-05T13:00:00Z,1,58.27327133579992,48.96764184565041,2022-01-05,µmol m-2 h-1
1,32,NA,2022-01-05T13:00:00Z,1,73.39365303061197,123.42070283945743,2022-01-05,µmol m-2 h-1
1,33,NA,2022-01-05T13:00:00Z,1,113.4373795289086,0,2022-01-05,µmol m-2 h-1
1,34,NA,2022-01-05T13:00:00Z,1,150.9312794627555,0,2022-01-05,µmol m-2 h-1
1,36,NA,2022-01-05T13:00:00Z,1,52.958792900248845,860.6655384864321,2022-01-05,µmol m-2 h-1
1,37,NA,2022-01-05T13:00:00Z,1,24.878993051540732,0,2022-01-05,µmol m-2 h-1
1,38,NA,2022-01-05T13:00:00Z,1,45.39159545992284,375.2957786461392,2022-01-05,µmol m-2 h-1
1,39,NA,2022-01-05T13:00:00Z,1,81.61870885017777,0,2022-01-05,µmol m-2 h-1
1,40,NA,2022-01-05T13:00:00Z,1,58.553664856673905,124.57604747840668,2022-01-05,µmol m-2 h-1
1,43,NA,2022-01-05T13:00:00Z,1,49.07620216659427,1704.8712668292403,2022-01-05,µmol m-2 h-1
1,44,NA,2022-01-05T13:00:00Z,1,40.490704561939715,0,2022-01-05,µmol m-2 h-1
1,49,NA,2022-01-05T13:00:00Z,1,4.6139660310737804,131.86859733103037,2022-01-05,µmol m-2 h-1
1,50,NA,2022-01-05T13:00:00Z,1,60.0579678564166,0,2022-01-05,µmol m-2 h-1
1,51,NA,2022-01-05T13:00:00Z,1,73.0123256479445,81.79583503132987,2022-01-05,µmol m-2 h-1
1,54,NA,2022-01-05T13:00:00Z,1,33.0283783814061,0,2022-01-05,µmol m-2 h-1
1,55,NA,2022-01-05T13:00:00Z,1,30.080246101325372,0,2022-01-05,µmol m-2 h-1
1,56,NA,2022-01-05T13:00:00Z,1,65.85073750891512,0,2022-01-05,µmol m-2 h-1
1,57,NA,2022-01-05T13:00:00Z,1,39.31020213100716,0,2022-01-05,µmol m-2 h-1
1,61,NA,2022-01-05T13:00:00Z,1,50.590304429318195,0,2022-01-05,µmol m-2 h-1
1,63,NA,2022-01-05T13:00:00Z,1,58.22813976910519,30.144026561728342,2022-01-05,µmol m-2 h-1
1,64,NA,2022-01-05T13:00:00Z,1,45.20435758874129,43.4704797631887,2022-01-05,µmol m-2 h-1
1,67,NA,2022-01-05T13:00:00Z,1,25.32457759848414,43.817853110164336,2022-01-05,µmol m-2 h-1
1,68,NA,2022-01-05T13:00:00Z,1,-2.0731833490576537,0,2022-01-05,µmol m-2 h-1
1,69,NA,2022-01-05T13:00:00Z,1,25.994775939071175,0,2022-01-05,µmol m-2 h-1
1,72,NA,2022-01-05T13:00:00Z,1,25.39235359636419,43.963221056975335,2022-01-05,µmol m-2 h-1
1,77,NA,2022-01-05T13:00:00Z,1,34.03675407600244,0,2022-01-05,µmol m-2 h-1
1,81,NA,2022-01-05T13:00:00Z,1,20.879899065045777,0,2022-01-05,µmol m-2 h-1
1,82,NA,2022-01-05T13:00:00Z,1,25.573185838497835,1169.97800528824,2022-01-05,µmol m-2 h-1
1,85,NA,2022-01-05T13:00:00Z,1,75.77101895881343,79.08062211165068,2022-01-05,µmol m-2 h-1
1,86,NA,2022-01-05T13:00:00Z,1,-2.122953643053166,0,2022-01-05,µmol m-2 h-1
1,91,NA,2022-01-05T13:00:00Z,1,27.05415315360228,0,2022-01-05,µmol m-2 h-1
1,93,NA,2022-01-05T13:00:00Z,1,34.86151605028754,0,2022-01-05,µmol m-2 h-1
1,95,NA,2022-01-05T13:00:00Z,1,155.18605684171175,58.225470300690176,2022-01-05,µmol m-2 h-1
2,3,NA,2022-01-05T12:00:00Z,1,-7.899205325329895,0,2022-01-05,µmol m-2 h-1
2,5,NA,2022-01-05T12:00:00Z,1,-2.7881213380385645,0,2022-01-05,µmol m-2 h-1
2,7,NA,2022-01-05T12:00:00Z,1,-3.7757577077557394,0,2022-01-05,µmol m-2 h-1
2,16,NA,2022-01-05T12:00:00Z,1,-37.29451381418024,0,2022-01-05,µmol m-2 h-1
2,17,NA,2022-01-05T12:00:00Z,1,-35.533031511233276,0,2022-01-05,µmol m-2 h-1
2,19,NA,2022-01-05T12:00:00Z,1,-30.39463050660389,0,2022-01-05,µmol m-2 h-1
2,20,NA,2022-01-05T12:00:00Z,1,-39.24148360425729,0,2022-01-05,µmol m-2 h-1
2,21,NA,2022-01-05T12:00:00Z,1,-38.06275229533239,0,2022-01-05,µmol m-2 h-1
2,22,NA,2022-01-05T12:00:00Z,1,-30.385752505324927,0,2022-01-05,µmol m-2 h-1
2,23,NA,2022-01-05T12:00:00Z,1,-30.25207330717523,0,2022-01-05,µmol m-2 h-1
2,24,NA,2022-01-05T12:00:00Z,1,-36.33049807924449,0,2022-01-05,µmol m-2 h-1
2,25,NA,2022-01-05T12:00:00Z,1,-37.95193411666361,926.1039471123984,2022-01-05,µmol m-2 h-1
2,27,NA,2022-01-05T12:00:00Z,1,-32.45885085796633,0,2022-01-05,µmol m-2 h-1
2,28,NA,2022-01-05T12:00:00Z,1,-36.203670953679215,0,2022-01-05,µmol m-2 h-1
2,35,NA,2022-01-05T12:00:00Z,1,-39.42601675282382,0,2022-01-05,µmol m-2 h-1
2,36,NA,2022-01-05T12:00:00Z,1,-46.52342455931362,90.56712990401174,2022-01-05,µmol m-2 h-1
2,38,NA,2022-01-05T12:00:00Z,1,-31.08912981452396,0,2022-01-05,µmol m-2 h-1
2,42,NA,2022-01-05T12:00:00Z,1,-44.33815783751666,0,2022-01-05,µmol m-2 h-1
2,43,NA,2022-01-05T12:00:00Z,1,-32.00209830075309,0,2022-01-05,µmol m-2 h-1
2,44,NA,2022-01-05T12:00:00Z,1,-36.636726123732615,0,2022-01-05,µmol m-2 h-1
2,45,NA,2022-01-05T12:00:00Z,1,-37.56805558161387,0,2022-01-05,µmol m-2 h-1
2,46,NA,2022-01-05T12:00:00Z,1,-32.23073986692537,0,2022-01-05,µmol m-2 h-1
2,47,NA,2022-01-05T12:00:00Z,1,-28.36635396888573,0,2022-01-05,µmol m-2 h-1
2,49,NA,2022-01-05T12:00:00Z,1,-14.513917992692017,0,2022-01-05,µmol m-2 h-1
2,52,NA,2022-01-05T12:00:00Z,1,7.228247717428318,0,2022-01-05,µmol m-2 h-1
2,55,NA,2022-01-05T12:00:00Z,1,-35.82323226514891,0,2022-01-05,µmol m-2 h-1
2,57,NA,2022-01-05T12:00:00Z,1,-40.416772270837946,0,2022-01-05,µmol m-2 h-1
2,58,NA,2022-01-05T12:00:00Z,1,29.978997758783127,0,2022-01-05,µmol m-2 h-1
2,59,NA,2022-01-05T12:00:00Z,1,-6.007085427187971,0,2022-01-05,µmol m-2 h-1
2,60,NA,2022-01-05T12:00:00Z,1,-8.792855979730659,0,2022-01-05,µmol m-2 h-1
2,61,NA,2022-01-05T12:00:00Z,1,182.43126294216023,169.5791914206652,2022-01-05,µmol m-2 h-1
2,62,NA,2022-01-05T12:00:00Z,1,-33.44125820295995,0,2022-01-05,µmol m-2 h-1
2,63,NA,2022-01-05T12:00:00Z,1,-34.769687437279046,0,2022-01-05,µmol m-2 h-1
2,66,NA,2022-01-05T12:00:00Z,1,-8.725759184160024,0,2022-01-05,µmol m-2 h-1
2,67,NA,2022-01-05T12:00:00Z,1,-9.748676171332423,0,2022-01-05,µmol m-2 h-1
2,68,NA,2022-01-05T12:00:00Z,1,-9.808950921384673,0,2022-01-05,µmol m-2 h-1
2,69,NA,2022-01-05T12:00:00Z,1,-8.340488009470512,0,2022-01-05,µmol m-2 h-1
2,70,NA,2022-01-05T12:00:00Z,1,-6.340083152083128,0,2022-01-05,µmol m-2 h-1
2,71,NA,2022-01-05T12:00:00Z,1,-38.51157258610833,0,2022-01-05,µmol m-2 h-1
2,72,NA,2022-01-05T12:00:00Z,1,-35.58383375398432,122.48652636550808,2022-01-05,µmol m-2 h-1
2,80,NA,2022-01-05T12:00:00Z,1,-44.579905742150856,0,2022-01-05,µmol m-2 h-1
2,85,NA,2022-01-05T12:00:00Z,1,-30.755942899502827,0,2022-01-05,µmol m-2 h-1
2,90,NA,2022-01-05T12:00:00Z,1,-45.360165574784645,288.0829505876223,2022-01-05,µmol m-2 h-1
3,85,NA,2022-01-05T12:00:00Z,1,70.90016857531002,1093.380064573176,2022-01-05,µmol m-2 h-1
3,89,NA,2022-01-05T12:00:00Z,1,39.320229851911115,0,2022-01-05,µmol m-2 h-1
3,90,NA,2022-01-05T12:00:00Z,1,25.249051729681447,0,2022-01-05,µmol m-2 h-1
3,91,NA,2022-01-05T12:00:00Z,1,35.51921404314632,73.85074432939183,2022-01-05,µmol m-2 h-1
4,3,NA,2022-01-05T02:00:00Z,1,54.15014468868656,0,2022-01-05,µmol m-2 h-1
4,6,NA,2022-01-05T02:00:00Z,1,40.25214208836846,0,2022-01-05,µmol m-2 h-1
4,8,NA,2022-01-05T02:00:00Z,1,61.20491796900602,187.97778767035777,2022-01-05,µmol m-2 h-1
4,10,NA,2022-01-05T02:00:00Z,1,157.51994569657157,39.77130304986861,2022-01-05,µmol m-2 h-1
4,11,NA,2022-01-05T02:00:00Z,1,149.48046752091977,0,2022-01-05,µmol m-2 h-1
4,12,NA,2022-01-05T02:00:00Z,1,257.573102790047,310.0348267234982,2022-01-05,µmol m-2 h-1
4,17,NA,2022-01-05T02:00:00Z,1,18.108198301901002,111.26817774748795,2022-01-05,µmol m-2 h-1
4,21,NA,2022-01-05T02:00:00Z,1,26.00245031318585,0,2022-01-05,µmol m-2 h-1
4,22,NA,2022-01-05T02:00:00Z,1,93.40250343170496,186.96974271422033,2022-01-05,µmol m-2 h-1
4,23,NA,2022-01-05T02:00:00Z,1,59.00298668789346,492.0131225521432,2022-01-05,µmol m-2 h-1
4,24,NA,2022-01-05T02:00:00Z,1,24.611100815194813,0,2022-01-05,µmol m-2 h-1
4,26,NA,2022-01-05T02:00:00Z,1,23.291182568234827,76.54400881975586,2022-01-05,µmol m-2 h-1
4,27,NA,2022-01-05T02:00:00Z,1,83.27375810775504,36.58214874372795,2022-01-05,µmol m-2 h-1
4,28,NA,2022-01-05T02:00:00Z,1,23.587079711635276,0,2022-01-05,µmol m-2 h-1
4,31,NA,2022-01-05T02:00:00Z,1,62.93628990673523,86.3171894061892,2022-01-05,µmol m-2 h-1
4,33,NA,2022-01-05T02:00:00Z,1,19.617191006300427,0,2022-01-05,µmol m-2 h-1
4,37,NA,2022-01-05T02:00:00Z,1,38.43695772425294,0,2022-01-05,µmol m-2 h-1
4,38,NA,2022-01-05T02:00:00Z,1,49.56996102773785,0,2022-01-05,µmol m-2 h-1
4,40,NA,2022-01-05T02:00:00Z,1,31.351172257673905,0,2022-01-05,µmol m-2 h-1
4,41,NA,2022-01-05T02:00:00Z,1,68.62279468454665,0,2022-01-05,µmol m-2 h-1
4,42,NA,2022-01-05T02:00:00Z,1,70.02912562423244,211.1487439274624,2022-01-05,µmol m-2 h-1
4,43,NA,2022-01-05T02:00:00Z,1,193.93407508002176,138.0971408919414,2022-01-05,µmol m-2 h-1
4,45,NA,2022-01-05T02:00:00Z,1,116.9297250828094,0,2022-01-05,µmol m-2 h-1
4,46,NA,2022-01-05T02:00:00Z,1,202.140034016105,0,2022-01-05,µmol m-2 h-1
4,47,NA,2022-01-05T02:00:00Z,1,151.50361572943544,296.8370988590766,2022-01-05,µmol m-2 h-1
4,49,NA,2022-01-05T02:00:00Z,1,99.0436205722859,0,2022-01-05,µmol m-2 h-1
4,51,NA,2022-01-05T02:00:00Z,1,150.7593239049348,0,2022-01-05,µmol m-2 h-1
4,52,NA,2022-01-05T02:00:00Z,1,134.04491735445524,140.67826181916203,2022-01-05,µmol m-2 h-1
4,54,NA,2022-01-05T02:00:00Z,1,78.94093923238505,248.70393227823135,2022-01-05,µmol m-2 h-1
4,55,NA,2022-01-05T02:00:00Z,1,172.31467861405636,0,2022-01-05,µmol m-2 h-1
4,56,NA,2022-01-05T02:00:00Z,1,34.86562697432645,0,2022-01-05,µmol m-2 h-1
4,59,NA,2022-01-05T02:00:00Z,1,104.48614706889336,0,2022-01-05,µmol m-2 h-1
4,62,NA,2022-01-05T02:00:00Z,1,86.57349094901645,0,2022-01-05,µmol m-2 h-1
4,63,NA,2022-01-05T02:00:00Z,1,189.87861262876365,0,2022-01-05,µmol m-2 h-1
4,64,NA,2022-01-05T02:00:00Z,1,72.52345575364383,0,2022-01-05,µmol m-2 h-1
4,65,NA,2022-01-05T02:00:00Z,1,49.280149920305035,0,2022-01-05,µmol m-2 h-1
4,66,NA,2022-01-05T02:00:00Z,1,37.4762532345261,0,2022-01-05,µmol m-2 h-1
4,67,NA,2022-01-05T02:00:00Z,1,40.95413467785352,0,2022-01-05,µmol m-2 h-1
4,68,NA,2022-01-05T02:00:00Z,1,75.81758920435144,235.51622338303224,2022-01-05,µmol m-2 h-1
4,69,NA,2022-01-05T02:00:00Z,1,51.9439879086771,0,2022-01-05,µmol m-2 h-1
4,70,NA,2022-01-05T02:00:00Z,1,72.01558736351502,0,2022-01-05,µmol m-2 h-1
4,71,NA,2022-01-05T02:00:00Z,1,29.293008200754585,0,2022-01-05,µmol m-2 h-1
4,73,NA,2022-01-05T02:00:00Z,1,32.3431633115253,0,2022-01-05,µmol m-2 h-1
1,3,NA,2022-01-14T23:00:00Z,1,-117.01246108899171,0,2022-01-14,µmol m-2 h-1
1,8,NA,2022-01-14T23:00:00Z,1,62.58381782895076,0,2022-01-14,µmol m-2 h-1
1,9,NA,2022-01-14T23:00:00Z,1,72.35267593766754,58.02403827442303,2022-01-14,µmol m-2 h-1
1,10,NA,2022-01-14T23:00:00Z,1,58.02680422090359,191.10119971067576,2022-01-14,µmol m-2 h-1
1,11,NA,2022-01-14T23:00:00Z,1,74.87697098880619,0,2022-01-14,µmol m-2 h-1
1,18,NA,2022-01-14T23:00:00Z,1,61.17814793762648,0,2022-01-14,µmol m-2 h-1
1,20,NA,2022-01-14T23:00:00Z,1,4.294396861595009,0,2022-01-14,µmol m-2 h-1
1,21,NA,2022-01-14T23:00:00Z,1,15.63019502285514,0,2022-01-14,µmol m-2 h-1
1,23,NA,2022-01-14T23:00:00Z,1,-25.37133820818867,0,2022-01-14,µmol m-2 h-1
1,25,NA,2022-01-14T23:00:00Z,1,43.70024386437854,0,2022-01-14,µmol m-2 h-1
1,26,NA,2022-01-14T23:00:00Z,1,116.41509471886182,0,2022-01-14,µmol m-2 h-1
1,28,NA,2022-01-14T23:00:00Z,1,29.268302521483747,0,2022-01-14,µmol m-2 h-1
1,30,NA,2022-01-14T23:00:00Z,1,39.42940331268589,39.43037867048896,2022-01-14,µmol m-2 h-1
1,31,NA,2022-01-14T23:00:00Z,1,61.49637058533552,0,2022-01-14,µmol m-2 h-1
1,33,NA,2022-01-14T23:00:00Z,1,56.41987934509495,0,2022-01-14,µmol m-2 h-1
1,34,NA,2022-01-14T23:00:00Z,1,56.75062493651047,123.99756976512067,2022-01-14,µmol m-2 h-1
1,35,NA,2022-01-14T23:00:00Z,1,47.31416659733878,33.22816440680039,2022-01-14,µmol m-2 h-1
1,36,NA,2022-01-14T23:00:00Z,1,79.48786316187594,0,2022-01-14,µmol m-2 h-1
1,38,NA,2022-01-14T23:00:00Z,1,103.3144919105498,0,2022-01-14,µmol m-2 h-1
1,39,NA,2022-01-14T23:00:00Z,1,73.5058457561647,0,2022-01-14,µmol m-2 h-1
1,41,NA,2022-01-14T23:00:00Z,1,69.87218130584235,112.58245138016092,2022-01-14,µmol m-2 h-1
1,42,NA,2022-01-14T23:00:00Z,1,72.02386832467043,0,2022-01-14,µmol m-2 h-1
1,43,NA,2022-01-14T23:00:00Z,1,57.313745128273354,0,2022-01-14,µmol m-2 h-1
1,44,NA,2022-01-14T23:00:00Z,1,94.0798145305874,42.4239113181702,2022-01-14,µmol m-2 h-1
1,45,NA,2022-01-14T23:00:00Z,1,45.53625934387727,0,2022-01-14,µmol m-2 h-1
1,46,NA,2022-01-14T23:00:00Z,1,163.6066452548467,0,2022-01-14,µmol m-2 h-1
1,47,NA,2022-01-14T23:00:00Z,1,144.68843028185148,0,2022-01-14,µmol m-2 h-1
1,49,NA,2022-01-14T23:00:00Z,1,143.76319959527723,34.33918812412214,2022-01-14,µmol m-2 h-1
1,50,NA,2022-01-14T23:00:00Z,1,108.18223620916356,109.31234686031308,2022-01-14,µmol m-2 h-1
1,52,NA,2022-01-14T23:00:00Z,1,118.18045890104383,0,2022-01-14,µmol m-2 h-1
1,53,NA,2022-01-14T23:00:00Z,1,114.03064977838744,0,2022-01-14,µmol m-2 h-1
1,54,NA,2022-01-14T23:00:00Z,1,87.86937827786053,0,2022-01-14,µmol m-2 h-1
1,55,NA,2022-01-14T23:00:00Z,1,68.12377615673857,0,2022-01-14,µmol m-2 h-1
1,56,NA,2022-01-14T23:00:00Z,1,71.08011650116804,0,2022-01-14,µmol m-2 h-1
1,57,NA,2022-01-14T23:00:00Z,1,39.68066633037971,0,2022-01-14,µmol m-2 h-1
1,58,NA,2022-01-14T23:00:00Z,1,30.69102454731065,0,2022-01-14,µmol m-2 h-1
1,59,NA,2022-01-14T23:00:00Z,1,40.31734043850401,0,2022-01-14,µmol m-2 h-1
1,60,NA,2022-01-14T23:00:00Z,1,42.47542004471315,0,2022-01-14,µmol m-2 h-1
1,62,NA,2022-01-14T23:00:00Z,1,94.51610896673398,0,2022-01-14,µmol m-2 h-1
1,63,NA,2022-01-14T23:00:00Z,1,27.6953839004186,0,2022-01-14,µmol m-2 h-1
1,64,NA,2022-01-14T23:00:00Z,1,42.17865057795266,0,2022-01-14,µmol m-2 h-1
1,67,NA,2022-01-14T23:00:00Z,1,27.0694307722988,0,2022-01-14,µmol m-2 h-1
1,73,NA,2022-01-14T23:00:00Z,1,25.521232938835876,0,2022-01-14,µmol m-2 h-1
1,74,NA,2022-01-14T23:00:00Z,1,31.380313923149245,0,2022-01-14,µmol m-2 h-1
1,75,NA,2022-01-14T23:00:00Z,1,26.48771666192571,0,2022-01-14,µmol m-2 h-1
1,76,NA,2022-01-14T23:00:00Z,1,26.98643012344957,0,2022-01-14,µmol m-2 h-1
1,80,NA,2022-01-14T23:00:00Z,1,28.302797740463447,0,2022-01-14,µmol m-2 h-1
1,81,NA,2022-01-14T23:00:00Z,1,29.605873328344085,0,2022-01-14,µmol m-2 h-1
1,82,NA,2022-01-14T23:00:00Z,1,27.145677642871316,0,2022-01-14,µmol m-2 h-1
1,83,NA,2022-01-14T23:00:00Z,1,61.29807745289342,0,2022-01-14,µmol m-2 h-1
1,85,NA,2022-01-14T23:00:00Z,1,26.270919242232814,0,2022-01-14,µmol m-2 h-1
1,86,NA,2022-01-14T23:00:00Z,1,36.52097491795021,0,2022-01-14,µmol m-2 h-1
1,87,NA,2022-01-14T23:00:00Z,1,65.26620634081618,0,2022-01-14,µmol m-2 h-1
1,88,NA,2022-01-14T23:00:00Z,1,55.06458502995009,51.932207964276216,2022-01-14,µmol m-2 h-1
1,89,NA,2022-01-14T23:00:00Z,1,60.306748617413824,126.37507979299302,2022-01-14,µmol m-2 h-1
1,90,NA,2022-01-14T23:00:00Z,1,101.11667851507109,0,2022-01-14,µmol m-2 h-1
1,91,NA,2022-01-14T23:00:00Z,1,67.70284192430077,0,2022-01-14,µmol m-2 h-1
1,93,NA,2022-01-14T23:00:00Z,1,82.33581092214682,60.3170880862398,2022-01-14,µmol m-2 h-1
1,94,NA,2022-01-14T23:00:00Z,1,65.83233027545543,0,2022-01-14,µmol m-2 h-1
1,95,NA,2022-01-14T23:00:00Z,1,95.13020919964583,0,2022-01-14,µmol m-2 h-1
1,96,NA,2022-01-14T23:00:00Z,1,184.73894801788077,0,2022-01-14,µmol m-2 h-1
1,97,NA,2022-01-14T23:00:00Z,1,33.667295062447934,158.93791122736968,2022-01-14,µmol m-2 h-1
1,104,NA,2022-01-14T23:00:00Z,1,-130.044030806395,63.016151501104275,2022-01-14,µmol m-2 h-1
1,105,NA,2022-01-14T23:00:00Z,1,51.784543578866746,32.47885492746271,2022-01-14,µmol m-2 h-1
1,108,NA,2022-01-14T23:00:00Z,1,57.674382132489946,50.83717627438414,2022-01-14,µmol m-2 h-1
1,112,NA,2022-01-14T23:00:00Z,1,69.2531102637625,0,2022-01-14,µmol m-2 h-1
1,113,NA,2022-01-14T23:00:00Z,1,-98.36017689704028,111.9331877399787,2022-01-14,µmol m-2 h-1
1,115,NA,2022-01-14T23:00:00Z,1,126.10485026307624,0,2022-01-14,µmol m-2 h-1
1,116,NA,2022-01-14T23:00:00Z,1,45.41801324293924,0,2022-01-14,µmol m-2 h-1
1,119,NA,2022-01-14T23:00:00Z,1,70.27281384339695,0,2022-01-14,µmol m-2 h-1
2,26,NA,2022-01-14T23:00:00Z,1,4.125144859957008,30.74589858379064,2022-01-14,µmol m-2 h-1
2,27,NA,2022-01-14T23:00:00Z,1,36.538490533838626,30.6248736583305,2022-01-14,µmol m-2 h-1
2,30,NA,2022-01-14T23:00:00Z,1,2.4956318083592572,0,2022-01-14,µmol m-2 h-1
2,33,NA,2022-01-14T23:00:00Z,1,38.38757581531921,0,2022-01-14,µmol m-2 h-1
2,38,NA,2022-01-14T23:00:00Z,1,-40.4855922509588,51.21071869661026,2022-01-14,µmol m-2 h-1
2,42,NA,2022-01-14T23:00:00Z,1,44.087044993222854,0,2022-01-14,µmol m-2 h-1
2,46,NA,2022-01-14T23:00:00Z,1,38.639743754562346,0,2022-01-14,µmol m-2 h-1
2,47,NA,2022-01-14T23:00:00Z,1,35.87915956001479,0,2022-01-14,µmol m-2 h-1
2,48,NA,2022-01-14T23:00:00Z,1,39.89102092178925,0,2022-01-14,µmol m-2 h-1
2,49,NA,2022-01-14T23:00:00Z,1,30.194821638784997,0,2022-01-14,µmol m-2 h-1
2,50,NA,2022-01-14T23:00:00Z,1,35.798726554639885,0,2022-01-14,µmol m-2 h-1
2,51,NA,2022-01-14T23:00:00Z,1,38.49960083050176,0,2022-01-14,µmol m-2 h-1
