x,y,dist
704067.1351489706,6209357.808352786,4.484062043356086
704115.53514897055,6209357.808352786,8.741421356235376
704115.6351489705,6209357.808352786,8.641421356235398
704115.7351489706,6209357.808352786,8.54142135623542
704066.7351489706,6209357.7083527865,4.359797974644225
704066.8351489706,6209357.7083527865,4.401219330881519
704066.9351489706,6209357.7083527865,4.442640687118813
704067.03514897055,6209357.7083527865,4.484062043356108
704115.6351489705,6209357.7083527865,8.662741699795264
704115.7351489706,6209357.7083527865,8.562741699795286
704115.8351489706,6209357.7083527865,8.462741699795309
704066.6351489706,6209357.608352786,4.335533905932166
704066.7351489706,6209357.608352786,4.435533905932143
704066.8351489706,6209357.608352786,4.5012193308815185
704066.9351489706,6209357.608352786,4.542640687118813
704115.6351489705,6209357.608352786,8.621320343557947
704115.7351489706,6209357.608352786,8.52132034355797
704115.8351489706,6209357.608352786,8.421320343557992
704066.53514897055,6209357.508352786,4.276955262169505
704066.6351489706,6209357.508352786,4.376955262169482
704066.7351489706,6209357.508352786,4.47695526216946
704115.7351489706,6209357.508352786,8.479898987320654
704115.8351489706,6209357.508352786,8.379898987320678
704115.9351489706,6209357.508352786,8.2798989873207
704066.4351489706,6209357.408352786,4.218376618406842
704066.53514897055,6209357.408352786,4.31837661840682
704066.6351489706,6209357.408352786,4.418376618406797
704115.8351489706,6209357.408352786,8.33847763108336
704115.9351489706,6209357.408352786,8.238477631083384
704065.5351489705,6209357.308352786,3.711269837220463
704065.6351489706,6209357.308352786,3.7526911934577565
704065.7351489706,6209357.308352786,3.7941125496950505
704066.3351489706,6209357.308352786,4.1597979746441816
704066.4351489706,6209357.308352786,4.259797974644159
704066.53514897055,6209357.308352786,4.359797974644136
704115.8351489706,6209357.308352786,8.297056274846046
704115.9351489706,6209357.308352786,8.197056274846068
704116.03514897055,6209357.308352786,8.097056274846091
704065.2351489706,6209357.2083527865,3.511269837220375
704065.3351489706,6209357.2083527865,3.6112698372203527
704065.4351489706,6209357.2083527865,3.71126983722033
704065.5351489705,6209357.2083527865,3.811269837220308
704065.6351489706,6209357.2083527865,3.8526911934577566
704065.7351489706,6209357.2083527865,3.89411254969505
704065.8351489706,6209357.2083527865,3.935533905932344
704066.2351489706,6209357.2083527865,4.10121933088152
704066.3351489706,6209357.2083527865,4.201219330881497
704066.4351489706,6209357.2083527865,4.301219330881475
704115.9351489706,6209357.2083527865,8.155634918608753
704116.03514897055,6209357.2083527865,8.055634918608774
704064.9351489706,6209357.108352786,3.252691193457758
704065.03514897055,6209357.108352786,3.3526911934577353
704065.1351489706,6209357.108352786,3.452691193457713
704065.2351489706,6209357.108352786,3.552691193457691
704065.3351489706,6209357.108352786,3.6526911934576685
704065.4351489706,6209357.108352786,3.7526911934576463
704065.5351489705,6209357.108352786,3.852691193457624
704065.7351489706,6209357.108352786,3.9941125496950503
704065.8351489706,6209357.108352786,4.035533905932344
704065.9351489706,6209357.108352786,4.076955262169638
704066.1351489706,6209357.108352786,4.159797974644226
704066.2351489706,6209357.108352786,4.2012193308815196
704066.3351489706,6209357.108352786,4.242640687118814
704115.9351489706,6209357.108352786,8.114213562371438
704116.03514897055,6209357.108352786,8.01421356237146
704116.1351489705,6209357.108352786,7.914213562371481
704064.7351489706,6209357.008352786,3.26984848098317
704064.8351489706,6209357.008352786,3.3112698372204634
704064.9351489706,6209357.008352786,3.3526911934577575
704065.03514897055,6209357.008352786,3.3941125496950515
704065.1351489706,6209357.008352786,3.494112549695029
704065.2351489706,6209357.008352786,3.594112549695007
704065.8351489706,6209357.008352786,4.135533905932344
704065.9351489706,6209357.008352786,4.1769552621696375
704066.0351489705,6209357.008352786,4.218376618406931
704066.1351489706,6209357.008352786,4.259797974644226
704066.2351489706,6209357.008352786,4.301219330881519
704066.3351489706,6209357.008352786,4.342640687118814
704116.03514897055,6209357.008352786,7.972792206134144
704116.1351489705,6209357.008352786,7.872792206134166
704116.2351489706,6209357.008352786,7.772792206134189
704064.6351489706,6209356.908352786,3.304163056033795
704064.7351489706,6209356.908352786,3.3698484809831695
704064.8351489706,6209356.908352786,3.4112698372204635
704064.9351489706,6209356.908352786,3.452691193457757
704065.9351489706,6209356.908352786,4.276955262169637
704066.0351489705,6209356.908352786,4.318376618406931
704066.1351489706,6209356.908352786,4.359797974644225
704066.2351489706,6209356.908352786,4.401219330881519
704116.03514897055,6209356.908352786,7.931370849896828
704116.1351489705,6209356.908352786,7.83137084989685
704116.2351489706,6209356.908352786,7.731370849896873
704064.4351489706,6209356.808352786,3.1455844122711554
704064.53514897055,6209356.808352786,3.2455844122711333
704064.6351489706,6209356.808352786,3.345584412271111
704064.7351489706,6209356.808352786,3.4455844122710886
704066.0351489705,6209356.808352786,4.41837661840693
704066.1351489706,6209356.808352786,4.459797974644225
704116.1351489705,6209356.808352786,7.789949493659535
704116.2351489706,6209356.808352786,7.689949493659557
704116.3351489706,6209356.808352786,7.58994949365958
704064.3351489706,6209356.7083527865,3.0870057685084937
704064.4351489706,6209356.7083527865,3.1870057685084716
704064.53514897055,6209356.7083527865,3.287005768508449
704064.6351489706,6209356.7083527865,3.387005768508427
704116.1351489705,6209356.7083527865,7.748528137422219
704116.2351489706,6209356.7083527865,7.648528137422241
704116.3351489706,6209356.7083527865,7.548528137422264
704064.2351489706,6209356.608352786,3.028427124745832
704064.3351489706,6209356.608352786,3.12842712474581
704064.4351489706,6209356.608352786,3.2284271247457874
704064.53514897055,6209356.608352786,3.3284271247457653
704116.2351489706,6209356.608352786,7.607106781184926
704116.3351489706,6209356.608352786,7.507106781184948
704064.1351489706,6209356.508352786,2.9698484809831704
704064.2351489706,6209356.508352786,3.069848480983148
704064.3351489706,6209356.508352786,3.1698484809831258
704064.4351489706,6209356.508352786,3.2698484809831037
704116.2351489706,6209356.508352786,7.565685424947611
704116.3351489706,6209356.508352786,7.465685424947633
704116.4351489706,6209356.508352786,7.365685424947656
704064.03514897055,6209356.408352786,3.028427124745876
704064.1351489706,6209356.408352786,3.06984848098317
704064.2351489706,6209356.408352786,3.111269837220464
704064.3351489706,6209356.408352786,3.2112698372204416
704116.3351489706,6209356.408352786,7.424264068710317
704116.4351489706,6209356.408352786,7.32426406871034
704063.9351489706,6209356.308352786,3.087005768508582
704064.03514897055,6209356.308352786,3.128427124745876
704064.1351489706,6209356.308352786,3.1698484809831697
704064.2351489706,6209356.308352786,3.2112698372204638
704116.3351489706,6209356.308352786,7.382842712473002
704116.4351489706,6209356.308352786,7.282842712473024
704063.8351489706,6209356.2083527865,3.0627416997965238
704063.9351489706,6209356.2083527865,3.162741699796501
704064.03514897055,6209356.2083527865,3.228427124745876
704064.1351489706,6209356.2083527865,3.26984848098317
704116.3351489706,6209356.2083527865,7.341421356235686
704116.4351489706,6209356.2083527865,7.241421356235708
704063.7351489706,6209356.108352786,3.0041630560338617
704063.8351489706,6209356.108352786,3.1041630560338396
704063.9351489706,6209356.108352786,3.2041630560338175
704116.3351489706,6209356.108352786,7.299999999998371
704116.4351489706,6209356.108352786,7.1999999999983935
704116.5351489705,6209356.108352786,7.099999999998416
704063.5351489705,6209356.008352786,2.8455844122712226
704063.6351489706,6209356.008352786,2.9455844122712
704063.7351489706,6209356.008352786,3.045584412271178
704063.8351489706,6209356.008352786,3.1455844122711554
704116.4351489706,6209356.008352786,7.241421356235708
704116.5351489705,6209356.008352786,7.141421356235731
704063.3351489706,6209355.908352786,2.687005768508583
704063.4351489706,6209355.908352786,2.7870057685085605
704063.5351489705,6209355.908352786,2.8870057685085384
704063.6351489706,6209355.908352786,2.9870057685085163
704063.7351489706,6209355.908352786,3.0870057685084937
704116.4351489706,6209355.908352786,7.282842712473024
704116.5351489705,6209355.908352786,7.182842712473047
704063.1351489706,6209355.808352786,2.704163056033995
704063.2351489706,6209355.808352786,2.7455844122712887
704063.3351489706,6209355.808352786,2.7870057685085827
704063.4351489706,6209355.808352786,2.8284271247458768
704063.5351489705,6209355.808352786,2.928427124745854
704116.4351489706,6209355.808352786,7.32426406871034
704116.5351489705,6209355.808352786,7.2242640687103625
704062.8351489706,6209355.7083527865,2.538477631084665
704062.9351489706,6209355.7083527865,2.6384776310846427
704063.0351489705,6209355.7083527865,2.73847763108462
704063.1351489706,6209355.7083527865,2.8041630560339947
704063.2351489706,6209355.7083527865,2.8455844122712888
704063.3351489706,6209355.7083527865,2.8870057685085824
704116.4351489706,6209355.7083527865,7.365685424947656
704116.5351489705,6209355.7083527865,7.265685424947678
704116.6351489705,6209355.7083527865,7.165685424947701
704062.53514897055,6209355.608352786,2.279898987322048
704062.6351489706,6209355.608352786,2.3798989873220253
704062.7351489706,6209355.608352786,2.479898987322003
704062.8351489706,6209355.608352786,2.5798989873219806
704062.9351489706,6209355.608352786,2.6798989873219585
704063.0351489705,6209355.608352786,2.7798989873219364
704063.1351489706,6209355.608352786,2.879898987321914
704116.4351489706,6209355.608352786,7.32426406871034
704116.5351489705,6209355.608352786,7.2242640687103625
704116.6351489705,6209355.608352786,7.124264068710385
704062.1351489706,6209355.508352786,2.0384776310848203
704062.2351489706,6209355.508352786,2.0798989873221143
704062.3351489706,6209355.508352786,2.1213203435594084
704062.4351489706,6209355.508352786,2.221320343559386
704062.53514897055,6209355.508352786,2.3213203435593637
704062.6351489706,6209355.508352786,2.4213203435593416
704062.7351489706,6209355.508352786,2.521320343559319
704062.8351489706,6209355.508352786,2.621320343559297
704062.9351489706,6209355.508352786,2.7213203435592743
704116.3351489706,6209355.508352786,7.382842712473002
704116.4351489706,6209355.508352786,7.282842712473024
704116.5351489705,6209355.508352786,7.182842712473047
704062.1351489706,6209355.408352786,2.1384776310848204
704062.2351489706,6209355.408352786,2.179898987322114
704062.3351489706,6209355.408352786,2.221320343559408
704062.4351489706,6209355.408352786,2.262741699796702
704062.53514897055,6209355.408352786,2.3627416997966795
704116.1351489705,6209355.408352786,7.541421356235641
704116.2351489706,6209355.408352786,7.441421356235663
704116.3351489706,6209355.408352786,7.341421356235686
704116.4351489706,6209355.408352786,7.241421356235708
704062.1351489706,6209355.308352786,2.23847763108482
704062.2351489706,6209355.308352786,2.279898987322114
704116.03514897055,6209355.308352786,7.599999999998303
704116.1351489705,6209355.308352786,7.499999999998326
704116.2351489706,6209355.308352786,7.399999999998348
704116.3351489706,6209355.308352786,7.299999999998371
704062.1351489706,6209355.2083527865,2.314213562372739
704062.2351489706,6209355.2083527865,2.3798989873221137
704115.9351489706,6209355.2083527865,7.741421356235596
704116.03514897055,6209355.2083527865,7.641421356235618
704116.1351489705,6209355.2083527865,7.541421356235641
704116.2351489706,6209355.2083527865,7.441421356235663
704062.1351489706,6209355.108352786,2.3556349186100554
704062.2351489706,6209355.108352786,2.455634918610033
704115.8351489706,6209355.108352786,7.882842712472889
704115.9351489706,6209355.108352786,7.782842712472911
704116.03514897055,6209355.108352786,7.682842712472934
704116.1351489705,6209355.108352786,7.5828427124729565
704062.1351489706,6209355.008352786,2.397056274847371
704062.2351489706,6209355.008352786,2.497056274847349
704115.7351489706,6209355.008352786,8.024264068710183
704115.8351489706,6209355.008352786,7.924264068710205
704115.9351489706,6209355.008352786,7.824264068710227
704062.1351489706,6209354.908352786,2.438477631084687
704062.2351489706,6209354.908352786,2.538477631084665
704062.3351489706,6209354.908352786,2.6384776310846427
704062.4351489706,6209354.908352786,2.7384776310846206
704062.53514897055,6209354.908352786,2.8384776310845985
704062.6351489706,6209354.908352786,2.9384776310845764
704062.7351489706,6209354.908352786,3.0384776310845543
704062.8351489706,6209354.908352786,3.138477631084532
704062.9351489706,6209354.908352786,3.23847763108451
704063.0351489705,6209354.908352786,3.338477631084488
704063.1351489706,6209354.908352786,3.438477631084466
704063.2351489706,6209354.908352786,3.5384776310844437
704063.3351489706,6209354.908352786,3.6384776310844216
704063.4351489706,6209354.908352786,3.7384776310843995
704063.5351489705,6209354.908352786,3.8384776310843773
704115.3351489706,6209354.908352786,8.465685424947411
704115.4351489706,6209354.908352786,8.365685424947433
704115.53514897055,6209354.908352786,8.265685424947455
704115.6351489705,6209354.908352786,8.165685424947476
704115.7351489706,6209354.908352786,8.065685424947498
704115.8351489706,6209354.908352786,7.96568542494752
704062.1351489706,6209354.808352786,2.479898987322003
704062.2351489706,6209354.808352786,2.5798989873219806
704062.3351489706,6209354.808352786,2.6798989873219585
704062.4351489706,6209354.808352786,2.7798989873219364
704062.53514897055,6209354.808352786,2.8798989873219143
704062.6351489706,6209354.808352786,2.979898987321892
704062.7351489706,6209354.808352786,3.07989898732187
704062.8351489706,6209354.808352786,3.179898987321848
704062.9351489706,6209354.808352786,3.279898987321826
704063.0351489705,6209354.808352786,3.3798989873218037
704063.1351489706,6209354.808352786,3.4798989873217816
704063.2351489706,6209354.808352786,3.5798989873217595
704063.3351489706,6209354.808352786,3.6798989873217374
704063.4351489706,6209354.808352786,3.7798989873217153
704063.5351489705,6209354.808352786,3.879898987321693
704114.8351489706,6209354.808352786,9.007106781184618
704114.9351489706,6209354.808352786,8.90710678118464
704115.03514897055,6209354.808352786,8.807106781184661
704115.1351489705,6209354.808352786,8.707106781184683
704115.2351489706,6209354.808352786,8.607106781184704
704115.3351489706,6209354.808352786,8.507106781184726
704115.4351489706,6209354.808352786,8.407106781184748
704115.53514897055,6209354.808352786,8.30710678118477
704115.6351489705,6209354.808352786,8.207106781184791
704115.7351489706,6209354.808352786,8.107106781184815
704063.4351489706,6209354.7083527865,3.821320343559031
704063.5351489705,6209354.7083527865,3.921320343559009
704114.3351489706,6209354.7083527865,9.548528137421824
704114.4351489706,6209354.7083527865,9.448528137421846
704114.5351489705,6209354.7083527865,9.348528137421868
704114.6351489705,6209354.7083527865,9.24852813742189
704114.7351489706,6209354.7083527865,9.148528137421911
704114.8351489706,6209354.7083527865,9.048528137421933
704114.9351489706,6209354.7083527865,8.948528137421954
704115.03514897055,6209354.7083527865,8.848528137421976
704115.1351489705,6209354.7083527865,8.748528137421998
704115.2351489706,6209354.7083527865,8.64852813742202
704115.3351489706,6209354.7083527865,8.548528137422041
704063.4351489706,6209354.608352786,3.862741699796347
704063.5351489705,6209354.608352786,3.9627416997963247
704114.0351489705,6209354.608352786,9.889949493659074
704114.1351489705,6209354.608352786,9.789949493659096
704114.2351489706,6209354.608352786,9.689949493659118
704114.3351489706,6209354.608352786,9.58994949365914
704114.4351489706,6209354.608352786,9.48994949365916
704114.5351489705,6209354.608352786,9.389949493659183
704114.6351489705,6209354.608352786,9.289949493659204
704114.7351489706,6209354.608352786,9.189949493659226
704114.8351489706,6209354.608352786,9.089949493659248
704063.4351489706,6209354.508352786,3.9041630560336626
704063.5351489705,6209354.508352786,4.00416305603364
704114.0351489705,6209354.508352786,9.931370849896389
704114.1351489705,6209354.508352786,9.83137084989641
704114.2351489706,6209354.508352786,9.731370849896432
704114.3351489706,6209354.508352786,9.631370849896454
704114.4351489706,6209354.508352786,9.531370849896476
704063.4351489706,6209354.408352786,3.9455844122709784
704063.5351489705,6209354.408352786,4.045584412270956
704114.0351489705,6209354.408352786,9.972792206133704
704114.1351489705,6209354.408352786,9.872792206133726
704063.3351489706,6209354.308352786,3.8870057685083164
704063.4351489706,6209354.308352786,3.9870057685082942
704063.5351489705,6209354.308352786,4.087005768508272
704114.0351489705,6209354.308352786,10.014213562371019
704114.1351489705,6209354.308352786,9.91421356237104
704063.2351489706,6209354.2083527865,3.8284271247456543
704063.3351489706,6209354.2083527865,3.928427124745632
704063.4351489706,6209354.2083527865,4.02842712474561
704063.5351489705,6209354.2083527865,4.1284271247455875
704114.0351489705,6209354.2083527865,10.055634918608334
704114.1351489705,6209354.2083527865,9.955634918608355
704063.0351489705,6209354.108352786,3.6698484809830143
704063.1351489706,6209354.108352786,3.769848480982992
704063.2351489706,6209354.108352786,3.86984848098297
704063.3351489706,6209354.108352786,3.969848480982948
704114.0351489705,6209354.108352786,10.097056274845649
704114.1351489705,6209354.108352786,9.99705627484567
704062.9351489706,6209354.008352786,3.6112698372203527
704063.0351489705,6209354.008352786,3.71126983722033
704063.1351489706,6209354.008352786,3.811269837220308
704063.2351489706,6209354.008352786,3.911269837220286
704114.0351489705,6209354.008352786,10.138477631082964
704114.1351489705,6209354.008352786,10.038477631082985
704062.7351489706,6209353.908352786,3.452691193457713
704062.8351489706,6209353.908352786,3.552691193457691
704062.9351489706,6209353.908352786,3.6526911934576685
704063.0351489705,6209353.908352786,3.7526911934576463
704063.1351489706,6209353.908352786,3.852691193457624
704114.0351489705,6209353.908352786,10.179898987320279
704114.1351489705,6209353.908352786,10.0798989873203
704114.2351489706,6209353.908352786,9.979898987320322
704062.53514897055,6209353.808352786,3.3526911934577575
704062.6351489706,6209353.808352786,3.3941125496950515
704062.7351489706,6209353.808352786,3.494112549695029
704062.8351489706,6209353.808352786,3.594112549695007
704062.9351489706,6209353.808352786,3.6941125496949847
704114.1351489705,6209353.808352786,10.121320343557615
704114.2351489706,6209353.808352786,10.021320343557637
704062.3351489706,6209353.7083527865,3.3698484809831695
704062.4351489706,6209353.7083527865,3.4112698372204635
704062.53514897055,6209353.7083527865,3.452691193457757
704062.6351489706,6209353.7083527865,3.494112549695051
704062.7351489706,6209353.7083527865,3.535533905932345
704062.8351489706,6209353.7083527865,3.6355339059323226
704114.1351489705,6209353.7083527865,10.16274169979493
704114.2351489706,6209353.7083527865,10.062741699794952
704062.2351489706,6209353.608352786,3.4284271247458755
704062.3351489706,6209353.608352786,3.469848480983169
704062.4351489706,6209353.608352786,3.511269837220463
704062.53514897055,6209353.608352786,3.552691193457757
704062.6351489706,6209353.608352786,3.594112549695051
704114.1351489705,6209353.608352786,10.204163056032245
704114.2351489706,6209353.608352786,10.104163056032267
704062.03514897055,6209353.508352786,3.3284271247457653
704062.1351489706,6209353.508352786,3.4284271247457427
704062.2351489706,6209353.508352786,3.5284271247457206
704062.3351489706,6209353.508352786,3.569848480983169
704062.4351489706,6209353.508352786,3.611269837220463
704114.1351489705,6209353.508352786,10.24558441226956
704114.2351489706,6209353.508352786,10.145584412269582
704061.0351489705,6209353.408352786,2.721320343559407
704061.1351489706,6209353.408352786,2.7627416997967007
704061.2351489706,6209353.408352786,2.8041630560339947
704061.3351489706,6209353.408352786,2.8455844122712888
704061.4351489706,6209353.408352786,2.8870057685085824
704061.5351489705,6209353.408352786,2.9284271247458764
704061.6351489706,6209353.408352786,2.9698484809831704
704061.7351489706,6209353.408352786,3.069848480983148
704061.8351489706,6209353.408352786,3.1698484809831258
704061.9351489706,6209353.408352786,3.2698484809831037
704062.03514897055,6209353.408352786,3.369848480983081
704062.1351489706,6209353.408352786,3.469848480983059
704062.2351489706,6209353.408352786,3.5698484809830364
704114.1351489705,6209353.408352786,10.287005768506875
704114.2351489706,6209353.408352786,10.187005768506896
704061.0351489705,6209353.308352786,2.821320343559407
704061.1351489706,6209353.308352786,2.862741699796701
704061.2351489706,6209353.308352786,2.9041630560339944
704061.3351489706,6209353.308352786,2.9455844122712884
704061.4351489706,6209353.308352786,2.9870057685085825
704061.5351489705,6209353.308352786,3.028427124745876
704061.6351489706,6209353.308352786,3.06984848098317
704061.7351489706,6209353.308352786,3.111269837220464
704061.8351489706,6209353.308352786,3.2112698372204416
704061.9351489706,6209353.308352786,3.3112698372204195
704062.03514897055,6209353.308352786,3.4112698372203973
704114.1351489705,6209353.308352786,10.32842712474419
704114.2351489706,6209353.308352786,10.228427124744213
704060.9351489706,6209353.2083527865,2.8798989873221132
704061.0351489705,6209353.2083527865,2.921320343559407
704061.1351489706,6209353.2083527865,2.962741699796701
704114.1351489705,6209353.2083527865,10.369848480981506
704114.2351489706,6209353.2083527865,10.269848480981528
704060.2351489706,6209353.108352786,2.4213203435594077
704060.3351489706,6209353.108352786,2.4627416997967013
704060.4351489706,6209353.108352786,2.5041630560339954
704060.5351489705,6209353.108352786,2.5455844122712894
704060.6351489706,6209353.108352786,2.645584412271267
704060.7351489706,6209353.108352786,2.7455844122712447
704060.8351489706,6209353.108352786,2.8455844122712226
704060.9351489706,6209353.108352786,2.9455844122712
704061.0351489705,6209353.108352786,3.021320343559407
704061.1351489706,6209353.108352786,3.0627416997967005
704114.1351489705,6209353.108352786,10.399999999997693
704114.2351489706,6209353.108352786,10.299999999997715
704060.03514897055,6209353.008352786,2.4384776310848197
704060.1351489706,6209353.008352786,2.4798989873221133
704060.2351489706,6209353.008352786,2.5213203435594074
704060.3351489706,6209353.008352786,2.5627416997967014
704060.4351489706,6209353.008352786,2.604163056033995
704060.5351489705,6209353.008352786,2.645584412271289
704060.6351489706,6209353.008352786,2.687005768508583
704060.7351489706,6209353.008352786,2.7870057685085605
704060.8351489706,6209353.008352786,2.8870057685085384
704060.9351489706,6209353.008352786,2.9870057685085163
704061.0351489705,6209353.008352786,3.0870057685084937
704114.1351489705,6209353.008352786,10.441421356235008
704114.2351489706,6209353.008352786,10.34142135623503
704059.7351489706,6209352.908352786,2.3798989873220253
704059.8351489706,6209352.908352786,2.455634918610232
704059.9351489706,6209352.908352786,2.497056274847526
704060.03514897055,6209352.908352786,2.53847763108482
704060.1351489706,6209352.908352786,2.5798989873221134
704060.2351489706,6209352.908352786,2.621320343559407
704060.8351489706,6209352.908352786,2.928427124745854
704060.9351489706,6209352.908352786,3.028427124745832
704061.0351489705,6209352.908352786,3.12842712474581
704114.1351489705,6209352.908352786,10.482842712472323
704114.2351489706,6209352.908352786,10.382842712472344
704059.6351489706,6209352.808352786,2.3213203435593637
704059.7351489706,6209352.808352786,2.4213203435593416
704059.8351489706,6209352.808352786,2.521320343559319
704059.9351489706,6209352.808352786,2.597056274847526
704060.03514897055,6209352.808352786,2.6384776310848195
704114.1351489705,6209352.808352786,10.524264068709638
704114.2351489706,6209352.808352786,10.42426406870966
704059.53514897055,6209352.7083527865,2.262741699796702
704059.6351489706,6209352.7083527865,2.3627416997966795
704059.7351489706,6209352.7083527865,2.4627416997966574
704114.1351489705,6209352.7083527865,10.565685424946953
704114.2351489706,6209352.7083527865,10.465685424946974
704059.4351489706,6209352.608352786,2.3213203435594076
704059.53514897055,6209352.608352786,2.3627416997967017
704059.6351489706,6209352.608352786,2.4041630560339957
704114.1351489705,6209352.608352786,10.607106781184267
704114.2351489706,6209352.608352786,10.507106781184289
704059.2351489706,6209352.508352786,2.3384776310848197
704059.3351489706,6209352.508352786,2.3798989873221137
704059.4351489706,6209352.508352786,2.4213203435594077
704059.53514897055,6209352.508352786,2.4627416997967013
704114.1351489705,6209352.508352786,10.648528137421582
704114.2351489706,6209352.508352786,10.548528137421604
704059.1351489706,6209352.408352786,2.397056274847526
704059.2351489706,6209352.408352786,2.4384776310848197
704059.3351489706,6209352.408352786,2.4798989873221133
704059.4351489706,6209352.408352786,2.5213203435594074
704114.1351489705,6209352.408352786,10.689949493658897
704114.2351489706,6209352.408352786,10.589949493658919
704059.1351489706,6209352.308352786,2.497056274847526
704059.2351489706,6209352.308352786,2.53847763108482
704059.3351489706,6209352.308352786,2.5798989873221134
704114.1351489705,6209352.308352786,10.731370849896212
704114.2351489706,6209352.308352786,10.631370849896234
704059.1351489706,6209352.2083527865,2.597056274847526
704059.2351489706,6209352.2083527865,2.6384776310848195
704114.1351489705,6209352.2083527865,10.772792206133527
704114.2351489706,6209352.2083527865,10.672792206133549
704059.0351489705,6209352.108352786,2.5627416997966352
704059.1351489706,6209352.108352786,2.6627416997966127
704059.2351489706,6209352.108352786,2.7384776310848196
704114.1351489705,6209352.108352786,10.814213562370842
704114.2351489706,6209352.108352786,10.714213562370864
704059.0351489705,6209352.008352786,2.604163056033951
704059.1351489706,6209352.008352786,2.704163056033929
704114.0351489705,6209352.008352786,10.955634918608135
704114.1351489705,6209352.008352786,10.855634918608157
704114.2351489706,6209352.008352786,10.755634918608179
704058.9351489706,6209351.908352786,2.5455844122712894
704059.0351489705,6209351.908352786,2.645584412271267
704059.1351489706,6209351.908352786,2.7455844122712447
704114.0351489705,6209351.908352786,10.99705627484545
704114.1351489705,6209351.908352786,10.897056274845472
704114.2351489706,6209351.908352786,10.797056274845493
704058.9351489706,6209351.808352786,2.645584412271289
704059.0351489705,6209351.808352786,2.687005768508583
704059.1351489706,6209351.808352786,2.7870057685085605
704113.9351489706,6209351.808352786,11.138477631082743
704114.0351489705,6209351.808352786,11.038477631082765
704114.1351489705,6209351.808352786,10.938477631082787
704058.8351489706,6209351.7083527865,2.704163056033995
704058.9351489706,6209351.7083527865,2.7455844122712887
704059.0351489705,6209351.7083527865,2.7870057685085827
704113.9351489706,6209351.7083527865,11.179898987320058
704114.0351489705,6209351.7083527865,11.07989898732008
704058.7351489706,6209351.608352786,2.7627416997967007
704058.8351489706,6209351.608352786,2.8041630560339947
704058.9351489706,6209351.608352786,2.8455844122712888
704113.8351489706,6209351.608352786,11.321320343557352
704113.9351489706,6209351.608352786,11.221320343557373
704114.0351489705,6209351.608352786,11.121320343557395
704058.7351489706,6209351.508352786,2.862741699796701
704058.8351489706,6209351.508352786,2.9041630560339944
704058.9351489706,6209351.508352786,2.9455844122712884
704113.7351489706,6209351.508352786,11.462741699794645
704113.8351489706,6209351.508352786,11.362741699794666
704113.9351489706,6209351.508352786,11.262741699794688
704058.6351489706,6209351.408352786,2.921320343559407
704058.7351489706,6209351.408352786,2.962741699796701
704058.8351489706,6209351.408352786,3.0041630560339945
704113.7351489706,6209351.408352786,11.50416305603196
704113.8351489706,6209351.408352786,11.404163056031981
704058.5351489705,6209351.308352786,2.9041630560338842
704058.6351489706,6209351.308352786,3.0041630560338617
704058.7351489706,6209351.308352786,3.0627416997967005
704113.6351489705,6209351.308352786,11.645584412269253
704113.7351489706,6209351.308352786,11.545584412269275
704113.8351489706,6209351.308352786,11.445584412269296
704058.4351489706,6209351.2083527865,2.8455844122712226
704058.5351489705,6209351.2083527865,2.9455844122712
704058.6351489706,6209351.2083527865,3.045584412271178
704113.6351489705,6209351.2083527865,11.687005768506568
704113.7351489706,6209351.2083527865,11.58700576850659
704058.4351489706,6209351.108352786,2.8870057685085384
704058.5351489705,6209351.108352786,2.9870057685085163
704058.6351489706,6209351.108352786,3.0870057685084937
704113.53514897055,6209351.108352786,11.828427124743861
704113.6351489705,6209351.108352786,11.728427124743883
704113.7351489706,6209351.108352786,11.628427124743904
704058.3351489706,6209351.008352786,2.8284271247458768
704058.4351489706,6209351.008352786,2.928427124745854
704058.5351489705,6209351.008352786,3.028427124745832
704113.53514897055,6209351.008352786,11.869848480981176
704113.6351489705,6209351.008352786,11.769848480981198
704058.2351489706,6209350.908352786,2.8870057685085824
704058.3351489706,6209350.908352786,2.9284271247458764
704058.4351489706,6209350.908352786,2.9698484809831704
704113.4351489706,6209350.908352786,12.01126983721847
704113.53514897055,6209350.908352786,11.91126983721849
704113.6351489705,6209350.908352786,11.811269837218513
704058.2351489706,6209350.808352786,2.9870057685085825
704058.3351489706,6209350.808352786,3.028427124745876
704058.4351489706,6209350.808352786,3.06984848098317
704113.4351489706,6209350.808352786,12.052691193455784
704113.53514897055,6209350.808352786,11.952691193455806
704058.1351489706,6209350.7083527865,3.045584412271288
704058.2351489706,6209350.7083527865,3.087005768508582
704058.3351489706,6209350.7083527865,3.128427124745876
704113.3351489706,6209350.7083527865,12.194112549693077
704113.4351489706,6209350.7083527865,12.094112549693099
704113.53514897055,6209350.7083527865,11.99411254969312
704058.03514897055,6209350.608352786,3.1041630560339946
704058.1351489706,6209350.608352786,3.145584412271288
704058.2351489706,6209350.608352786,3.1870057685085817
704113.3351489706,6209350.608352786,12.235533905930392
704113.4351489706,6209350.608352786,12.135533905930414
704057.9351489706,6209350.508352786,3.0870057685084937
704058.03514897055,6209350.508352786,3.1870057685084716
704058.1351489706,6209350.508352786,3.2455844122712882
704113.2351489706,6209350.508352786,12.376955262167685
704113.3351489706,6209350.508352786,12.276955262167707
704113.4351489706,6209350.508352786,12.176955262167729
704057.9351489706,6209350.408352786,3.12842712474581
