Model:	LI-7820
SN:	TG20-01480
Software Version:	2.3.8
Timestamp:	2024-08-05 11:00:50
Timezone:	Europe/Copenhagen
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	REMARK	DATE	TIME	H2O	N2O	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATAU	secs	nsecs	index	diag		date	time	ppm	ppb	kPa	°C	kPa	°C		µsecs	°C	counts	°C	V	CHK
DATA	1722851683	923934936	32342	0	"Start"	2024-08-05	11:54:43	24144.975	339.27734	40.8316	55.001	28.5156	34.8976	0.00300918	36.4258	54.5011	18.5	-0.0252295	15.7943	195
DATA	1722851684	923934936	32352	0	"Start"	2024-08-05	11:54:44	24138.434	339.19379	40.8331	55.001	28.5158	34.8976	0.0030613	36.4274	54.5013	-11.9	-0.0252295	15.795	132
DATA	1722851685	923934936	32362	0	"Start"	2024-08-05	11:54:45	24136.74	338.9693	40.8329	55.001	28.5133	34.8976	0.00310812	36.4267	54.5013	-12.1	-0.0252295	15.7947	133
DATA	1722851686	923814058	32372	0	"Start"	2024-08-05	11:54:46	24144.906	339.09991	40.8326	55.001	28.5135	34.8976	0.00313938	36.4247	54.5013	12.9	-0.0252295	15.7947	201
DATA	1722851687	923814058	32382	0	"Start"	2024-08-05	11:54:47	24161.934	338.82944	40.8329	55.001	28.5156	34.8976	0.00316053	36.4211	54.5011	-35.5	-0.0252295	15.7949	236
DATA	1722851688	923814058	32392	0	"Start"	2024-08-05	11:54:48	24186.828	338.87637	40.8332	55.001	28.5138	34.8976	0.00316521	36.4197	54.5005	-37.4	-0.0252295	15.7947	  5
DATA	1722851689	923695087	32402	0	"Start"	2024-08-05	11:54:49	24215.682	339.14844	40.8342	55.001	28.5135	34.8976	0.00318383	36.419	54.5005	-2.2	-0.0252295	15.795	 85
DATA	1722851690	923695087	32412	0	"Start"	2024-08-05	11:54:50	24241.895	338.74164	40.8339	55.001	28.512	34.8976	0.00322736	36.4144	54.5005	-30	-0.0252295	15.7943	 74
DATA	1722851691	923695087	32422	0	"Start"	2024-08-05	11:54:51	24266.428	338.75806	40.8342	55.001	28.5107	34.8976	0.00322562	36.4171	54.5005	-8.2	-0.0252295	15.7935	178
DATA	1722851692	923578023	32432	0	"Start"	2024-08-05	11:54:52	24293.389	339.30383	40.8342	55.001	28.509	34.8976	0.00318052	36.4159	54.5005	11.8	-0.0252295	15.7928	132
DATA	1722851693	923578023	32442	0	"Start"	2024-08-05	11:54:53	24326.721	338.89035	40.8351	55.001	28.509	34.8976	0.0031906	36.4151	54.5005	-57.2	-0.0252295	15.7928	122
DATA	1722851694	923578023	32452	0	"Start"	2024-08-05	11:54:54	24363.217	338.99557	40.8354	55.001	28.5077	34.8976	0.00322307	36.4104	54.5005	-45.7	-0.0252295	15.7925	235
DATA	1722851695	923460006	32462	0	"Start"	2024-08-05	11:54:55	24390.459	338.77191	40.8347	55.001	28.5064	34.8976	0.00322787	36.4089	54.5005	-19.6	-0.0252295	15.7932	247
DATA	1722851696	923460006	32472	0	"Start"	2024-08-05	11:54:56	24415.541	338.83438	40.8346	55.001	28.504	34.8976	0.00322049	36.4092	54.5005	-36.8	-0.0252295	15.7927	176
DATA	1722851697	923460006	32482	0	"Start"	2024-08-05	11:54:57	24441.1	338.96027	40.8354	55.001	28.5019	34.8976	0.00320859	36.4097	54.5005	5.9	-0.0252295	15.7924	 37
DATA	1722851698	923336982	32492	0	"Start"	2024-08-05	11:54:58	24466.729	338.69647	40.8354	55.001	28.5029	34.8976	0.00319075	36.4093	54.5005	-66.5	-0.0252295	15.7927	 21
DATA	1722851699	923336982	32502	0	"Start"	2024-08-05	11:54:59	24489.201	338.83218	40.8354	55.0012	28.5004	34.8976	0.00316757	36.4072	54.5005	-2.2	-0.0252295	15.7928	235
DATA	1722851700	923336982	32512	0	"Start"	2024-08-05	11:55:00	24500.68	338.85861	40.8359	55.001	28.4999	34.8976	0.00314789	36.4102	54.5005	-44.2	-0.0252295	15.7925	184
DATA	1722851701	923218011	32522	0	"Start"	2024-08-05	11:55:01	24510.176	338.63052	40.8374	55.0016	28.4986	34.8976	0.00313677	36.4095	54.5005	-4.5	-0.0252295	15.7927	212
DATA	1722851702	923218011	32532	0	"Start"	2024-08-05	11:55:02	24521.014	338.95532	40.8357	55.0018	28.4966	34.8976	0.00312632	36.4101	54.5005	-54.4	-0.0252295	15.7916	245
DATA	1722851703	923218011	32542	0	"Start"	2024-08-05	11:55:03	24535.766	338.40823	40.8369	55.0017	28.4942	34.8976	0.00311716	36.4123	54.5005	-23	-0.0252295	15.7916	160
DATA	1722851704	923099040	32552	0	"Start"	2024-08-05	11:55:04	24552.428	338.62527	40.8369	55.0017	28.4937	34.8976	0.0031103	36.4097	54.5005	-6.8	-0.0252295	15.7917	182
DATA	1722851705	923099040	32562	0	"Start"	2024-08-05	11:55:05	24575.67	338.77094	40.8372	55.0013	28.4934	34.8976	0.00310672	36.4096	54.5005	-29.7	-0.0252295	15.7924	241
DATA	1722851706	923099040	32572	0	"Start"	2024-08-05	11:55:06	24599.1	338.76404	40.8379	55.001	28.4919	34.8976	0.00310506	36.4054	54.5005	-43.9	-0.0252295	15.7906	131
DATA	1722851707	922984123	32582	0	"Start"	2024-08-05	11:55:07	24616.537	338.7872	40.8379	55.001	28.4888	34.8976	0.00310846	36.4084	54.5005	-24.7	-0.0252295	15.7914	204
DATA	1722851708	922984123	32592	0	"Start"	2024-08-05	11:55:08	24631.566	338.81281	40.8377	55.001	28.4878	34.8976	0.00311782	36.408	54.5005	-0.2	-0.0252295	15.7914	136
DATA	1722851709	922984123	32602	0	"Start"	2024-08-05	11:55:09	24648.436	338.45462	40.8385	55.001	28.4888	34.8976	0.0031166	36.4064	54.5005	0.1	-0.0252295	15.7908	 89
DATA	1722851710	922866106	32612	0	"Start"	2024-08-05	11:55:10	24666.715	338.85178	40.8384	55.001	28.4874	34.8976	0.00311073	36.4063	54.5005	-38.6	-0.0252295	15.7908	230
DATA	1722851711	922866106	32622	0	"Start"	2024-08-05	11:55:11	24690.457	338.65912	40.839	55.001	28.4869	34.8976	0.00310539	36.4041	54.5005	-14.2	-0.0252295	15.7905	169
DATA	1722851712	922866106	32632	0	"Start"	2024-08-05	11:55:12	24726.016	338.5723	40.8395	55.001	28.4863	34.8976	0.00309935	36.405	54.5005	-10	-0.0252295	15.7906	 17
DATA	1722851713	922755002	32642	0	"Start"	2024-08-05	11:55:13	24761.322	338.57956	40.84	55.001	28.4868	34.8976	0.00308685	36.401	54.5007	-18.3	-0.0252295	15.7905	 73
DATA	1722851714	922755002	32652	0	"Start"	2024-08-05	11:55:14	24786.4	338.4512	40.8407	55.001	28.4859	34.8976	0.00307358	36.4023	54.5009	-50.5	-0.0252295	15.7905	 67
DATA	1722851715	922755002	32662	0	"Start"	2024-08-05	11:55:15	24804.764	338.60681	40.8415	55.001	28.4848	34.8976	0.00306514	36.4015	54.5012	-13.3	-0.0252295	15.7908	212
DATA	1722851716	922632932	32672	0	"Start"	2024-08-05	11:55:16	24826.668	338.58096	40.8419	55.001	28.4823	34.8976	0.00305518	36.4035	54.5011	-19.2	-0.0252295	15.7911	235
DATA	1722851717	922632932	32682	0	"Start"	2024-08-05	11:55:17	24854.311	338.69171	40.842	55.001	28.4826	34.8976	0.00304665	36.4026	54.5013	7.6	-0.0252295	15.7914	 82
DATA	1722851718	922632932	32692	0	"Start"	2024-08-05	11:55:18	24880.186	338.49741	40.8422	55.001	28.4843	34.8976	0.0030437	36.3991	54.5013	-17	-0.0252295	15.7911	 90
DATA	1722851719	922510862	32702	0	"Start"	2024-08-05	11:55:19	24907.234	338.55923	40.843	55.001	28.4816	34.8976	0.00304199	36.3992	54.5013	-9.5	-0.0252295	15.7911	135
DATA	1722851720	922510862	32712	0	"Start"	2024-08-05	11:55:20	24936.326	338.72861	40.8434	55.001	28.4796	34.8976	0.00303471	36.3978	54.5005	13.3	-0.0252295	15.7908	182
DATA	1722851721	922510862	32722	0	"Start"	2024-08-05	11:55:21	24966.57	338.74875	40.844	55.001	28.4801	34.8976	0.00303344	36.3962	54.5005	-12.6	-0.0252295	15.79	 19
DATA	1722851722	922387123	32732	0	"Start"	2024-08-05	11:55:22	24989.875	338.80905	40.8437	55.001	28.4808	34.8976	0.00303435	36.3944	54.5005	-20.4	-0.0252295	15.7899	248
DATA	1722851723	922387123	32742	0	"Start"	2024-08-05	11:55:23	25000.674	338.58127	40.8435	55.001	28.4798	34.8976	0.00303536	36.3946	54.5005	-13.5	-0.0252295	15.7899	237
DATA	1722851724	922387123	32752	0	"Start"	2024-08-05	11:55:24	24996.328	338.71674	40.8449	55.001	28.4793	34.8976	0.00303582	36.3955	54.5005	-43.8	-0.0252295	15.7899	 12
DATA	1722851725	922270059	32762	0	"Start"	2024-08-05	11:55:25	24994.957	338.7966	40.8458	55.001	28.4775	34.8976	0.00304035	36.3965	54.5005	31.8	-0.0252295	15.7899	178
DATA	1722851726	922270059	32772	0	"Start"	2024-08-05	11:55:26	24988.99	338.56552	40.8455	55.001	28.4786	34.8976	0.00304253	36.3966	54.5005	-20.2	-0.0252295	15.7892	208
DATA	1722851727	922270059	32782	0	"Start"	2024-08-05	11:55:27	24989.84	338.6329	40.846	55.001	28.4785	34.8976	0.00304212	36.3952	54.5005	-9.2	-0.0252295	15.7891	 50
DATA	1722851728	922153949	32792	0	"Start"	2024-08-05	11:55:28	24996.564	338.53653	40.846	55.001	28.4796	34.8976	0.00304875	36.3924	54.5005	-42.6	-0.0252295	15.7883	226
DATA	1722851729	922153949	32802	0	"Start"	2024-08-05	11:55:29	25004.135	338.64157	40.8465	55.001	28.4781	34.8976	0.00304843	36.3953	54.5005	-12.2	-0.0252295	15.7888	238
DATA	1722851730	922153949	32812	0	"Start"	2024-08-05	11:55:30	25011.826	338.87375	40.8472	55.001	28.4768	34.8976	0.00304745	36.3944	54.5005	32.5	-0.0252295	15.7888	199
DATA	1722851731	922039985	32822	0	"Start"	2024-08-05	11:55:31	25020.715	338.52866	40.8488	55.001	28.4766	34.8976	0.00305163	36.3937	54.5005	-8.5	-0.0252295	15.7886	199
DATA	1722851732	922039985	32832	0	"Start"	2024-08-05	11:55:32	25035.113	338.62601	40.849	55.001	28.4758	34.8976	0.00305382	36.3946	54.5005	11.4	-0.0252295	15.7888	135
DATA	1722851733	922039985	32842	0	"Start"	2024-08-05	11:55:33	25044.328	338.59174	40.8482	55.001	28.4763	34.8976	0.00306002	36.3915	54.5005	-16.2	-0.0252295	15.7883	231
DATA	1722851734	921915054	32852	0	"Start"	2024-08-05	11:55:34	25049.303	338.5249	40.8493	55.001	28.4773	34.8976	0.00306228	36.3901	54.5007	-40.3	-0.0252295	15.7886	178
DATA	1722851735	921915054	32862	0	"Start"	2024-08-05	11:55:35	25054.447	338.57755	40.8498	55.001	28.476	34.8976	0.00306188	36.3915	54.5005	-12.4	-0.0252295	15.7892	201
DATA	1722851736	921915054	32872	0	"Start"	2024-08-05	11:55:36	25064.807	338.52652	40.85	55.001	28.4746	34.8976	0.00306183	36.3938	54.5005	34.2	-0.0252295	15.7884	 94
DATA	1722851737	921802997	32882	0	"Start"	2024-08-05	11:55:37	25081.24	338.60013	40.8515	55.001	28.4741	34.8976	0.0030623	36.3901	54.5005	8.1	-0.0252295	15.7877	 26
DATA	1722851738	921802997	32892	0	"Start"	2024-08-05	11:55:38	25101.441	338.67493	40.8525	55.001	28.4746	34.8976	0.00306613	36.3877	54.5005	2.5	-0.0252295	15.7877	161
DATA	1722851739	921802997	32902	0	"Start"	2024-08-05	11:55:39	25117.258	338.52716	40.8523	55.001	28.4753	34.8976	0.00306994	36.3889	54.5005	-6.5	-0.0252295	15.7883	217
DATA	1722851740	921678066	32912	0	"Start"	2024-08-05	11:55:40	25130.594	338.55487	40.8538	55.001	28.4753	34.8976	0.00308226	36.3874	54.5005	-13.4	-0.0252295	15.7883	241
DATA	1722851741	921678066	32922	0	"Start"	2024-08-05	11:55:41	25137.639	338.47806	40.853	55.001	28.4751	34.8976	0.00308704	36.3894	54.5005	27.6	-0.0252295	15.7883	154
DATA	1722851742	921678066	32932	0	"Start"	2024-08-05	11:55:42	25134.047	338.49963	40.8541	55.0012	28.4768	34.8976	0.00309897	36.3881	54.5005	-28	-0.0252295	15.7875	218
DATA	1722851743	921559095	32942	0	"Start"	2024-08-05	11:55:43	25121.113	338.46335	40.855	55.0014	28.4746	34.8976	0.00310507	36.3906	54.5007	8.1	-0.0252295	15.787	 78
DATA	1722851744	921559095	32952	0	"Start"	2024-08-05	11:55:44	25101.527	338.37274	40.8555	55.001	28.4755	34.8976	0.00311098	36.3908	54.5008	39.3	-0.0252295	15.7872	204
DATA	1722851745	921559095	32962	0	"Start"	2024-08-05	11:55:45	25079.686	338.41742	40.8565	55.0014	28.477	34.8976	0.00311727	36.3896	54.5009	15.5	-0.0252295	15.7877	231
DATA	1722851746	921437978	32972	0	"Start"	2024-08-05	11:55:46	25065.877	338.35898	40.8565	55.0018	28.4765	34.8976	0.0031226	36.3895	54.5012	26.4	-0.0252295	15.7884	244
DATA	1722851747	921437978	32982	0	"Start"	2024-08-05	11:55:47	25059.246	338.69131	40.8581	55.0018	28.4783	34.8976	0.00312633	36.3894	54.5008	-15.4	-0.0252295	15.7881	 65
DATA	1722851748	921437978	32992	0	"Start"	2024-08-05	11:55:48	25057.885	338.35406	40.8583	55.0015	28.4771	34.8976	0.00312789	36.3902	54.5005	4.2	-0.0252295	15.7872	227
DATA	1722851749	921324968	33002	0	"Start"	2024-08-05	11:55:49	25062.092	338.3241	40.8588	55.0011	28.477	34.8976	0.00312783	36.3882	54.5005	16.4	-0.0252295	15.7866	145
DATA	1722851750	921324968	33012	0	"Start"	2024-08-05	11:55:50	25070.707	338.52393	40.8586	55.001	28.4775	34.8976	0.00312045	36.3881	54.5005	-32.2	-0.0252295	15.7867	226
DATA	1722851751	921324968	33022	0	"Start"	2024-08-05	11:55:51	25078.775	338.28534	40.8588	55.001	28.475	34.8976	0.00311299	36.3912	54.5005	-5.3	-0.0252295	15.7867	147
DATA	1722851752	921209096	33032	0	"Start"	2024-08-05	11:55:52	25091.385	338.39944	40.8605	55.001	28.4763	34.8976	0.00310472	36.3899	54.5005	21.5	-0.0252295	15.7861	188
DATA	1722851753	921209096	33042	0	"Start"	2024-08-05	11:55:53	25101.328	338.30371	40.8613	55.001	28.4768	34.8976	0.00310003	36.389	54.5005	31.8	-0.0252295	15.7858	112
DATA	1722851754	921209096	33052	0	"Start"	2024-08-05	11:55:54	25110.959	338.39371	40.8621	55.001	28.4773	34.8976	0.00309941	36.3873	54.5005	-37.5	-0.0252295	15.7836	241
DATA	1722851755	921091079	33062	0	"Start"	2024-08-05	11:55:55	25125.922	338.44504	40.8623	55.001	28.4756	34.8976	0.0030971	36.3875	54.5005	-8.8	-0.0252295	15.783	 84
DATA	1722851756	921091079	33072	0	"Start"	2024-08-05	11:55:56	25156.6	338.414	40.8626	55.001	28.4743	34.8976	0.00309271	36.3883	54.5005	42.1	-0.0252295	15.7859	241
DATA	1722851757	921091079	33082	0	"Start"	2024-08-05	11:55:57	25191.15	338.57425	40.8629	55.001	28.4737	34.8976	0.00308773	36.3892	54.5005	32	-0.0252295	15.7862	 55
DATA	1722851758	920967102	33092	0	"Start"	2024-08-05	11:55:58	25222.662	338.25372	40.8636	55.001	28.4755	34.8976	0.00308523	36.3834	54.5005	9.8	-0.0252295	15.7856	151
DATA	1722851759	920967102	33102	0	"Start"	2024-08-05	11:55:59	25248.682	338.33072	40.8641	55.001	28.4755	34.8976	0.00308657	36.3839	54.5005	-16.3	-0.0252295	15.7848	247
DATA	1722851760	920967102	33112	0	"Start"	2024-08-05	11:56:00	25273.244	338.54556	40.8656	55.001	28.4753	34.8976	0.00308735	36.3817	54.5005	-18.1	-0.0252295	15.7845	223
DATA	1722851761	920851945	33122	0	"Start"	2024-08-05	11:56:01	25298.602	338.43735	40.8653	55.001	28.475	34.8976	0.00308727	36.3815	54.5005	12.1	-0.0252295	15.7845	129
DATA	1722851762	920851945	33132	0	"Start"	2024-08-05	11:56:02	25325.773	338.61127	40.8661	55.001	28.4755	34.8976	0.00308388	36.38	54.5005	-2.6	-0.0252295	15.7845	 81
DATA	1722851763	920851945	33142	0	"Start"	2024-08-05	11:56:03	25348.885	338.6304	40.8679	55.001	28.476	34.8976	0.00307955	36.378	54.5005	-4.7	-0.0252295	15.7847	 57
DATA	1722851764	920729160	33152	0	"Start"	2024-08-05	11:56:04	25368.949	338.60013	40.8679	55.001	28.4745	34.8976	0.00307943	36.3766	54.5005	-22.5	-0.0252295	15.7848	248
DATA	1722851765	920729160	33162	0	"Start"	2024-08-05	11:56:05	25389.217	338.5719	40.8679	55.001	28.4737	34.8976	0.00308225	36.3765	54.5005	-26.1	-0.0252295	15.7847	199
DATA	1722851766	920729160	33172	0	"Start"	2024-08-05	11:56:06	25412.73	338.35858	40.8683	55.001	28.4707	34.8976	0.00308295	36.3805	54.5005	46.4	-0.0252295	15.7845	148
DATA	1722851767	920610904	33182	0	"Start"	2024-08-05	11:56:07	25434.232	338.46283	40.8689	55.001	28.4717	34.8976	0.00308502	36.3762	54.5008	17.4	-0.0252295	15.7842	187
DATA	1722851768	920610904	33192	0	"Start"	2024-08-05	11:56:08	25449.707	338.4577	40.8696	55.001	28.4738	34.8976	0.00309048	36.3718	54.5007	-24.4	-0.0252295	15.7837	209
DATA	1722851769	920610904	33202	0	"Start"	2024-08-05	11:56:09	25467.857	338.45441	40.8709	55.001	28.472	34.8976	0.00309312	36.3737	54.5011	4.5	-0.0252295	15.7837	 86
DATA	1722851770	920490980	33212	0	"Start"	2024-08-05	11:56:10	25488.193	338.65845	40.8716	55.001	28.4708	34.8976	0.00309238	36.3738	54.5012	28.1	-0.0252295	15.7848	200
DATA	1722851771	920490980	33222	0	"Start"	2024-08-05	11:56:11	25510.332	338.40186	40.8714	55.001	28.4715	34.8976	0.00309189	36.373	54.5012	-19.8	-0.0252295	15.7845	169
DATA	1722851772	920490980	33232	0	"Start"	2024-08-05	11:56:12	25531.812	338.37524	40.8719	55.001	28.4703	34.8976	0.00308865	36.3722	54.5009	-2.2	-0.0252295	15.7845	175
DATA	1722851773	920372962	33242	0	"Start"	2024-08-05	11:56:13	25547.027	338.42886	40.8729	55.001	28.4722	34.8976	0.0030927	36.3699	54.5005	-19	-0.0252295	15.7844	102
DATA	1722851774	920372962	33252	0	"Start"	2024-08-05	11:56:14	25561.172	338.25778	40.8746	55.001	28.4723	34.8976	0.0031026	36.3701	54.5005	29.1	-0.0252295	15.7837	131
DATA	1722851775	920372962	33262	0	"Start"	2024-08-05	11:56:15	25574.77	338.31604	40.8751	55.001	28.475	34.8976	0.00310571	36.3651	54.5005	-28.7	-0.0252295	15.7834	131
DATA	1722851776	920254945	33272	0	"Start"	2024-08-05	11:56:16	25592.619	338.44287	40.8742	55.001	28.4735	34.8976	0.00310275	36.3664	54.5005	26.3	-0.0252295	15.7833	199
DATA	1722851777	920254945	33282	0	"Start"	2024-08-05	11:56:17	25604.951	338.32108	40.8749	55.001	28.4728	34.8976	0.00309451	36.3673	54.5005	-25.9	-0.0252295	15.7833	247
DATA	1722851778	920254945	33292	0	"Start"	2024-08-05	11:56:18	25608.5	338.5282	40.8764	55.001	28.473	34.8976	0.00309375	36.3675	54.5005	-31.2	-0.0252295	15.783	247
DATA	1722851779	920135974	33302	0	"Start"	2024-08-05	11:56:19	25609.82	338.37207	40.8769	55.001	28.474	34.8976	0.00309214	36.3666	54.5005	9.8	-0.0252295	15.7826	 58
DATA	1722851780	920135974	33312	0	"Start"	2024-08-05	11:56:20	25612.371	338.52298	40.8767	55.001	28.4748	34.8976	0.00309447	36.3649	54.5005	-43.2	-0.0252295	15.7828	243
DATA	1722851781	920135974	33322	0	"Start"	2024-08-05	11:56:21	25616.611	338.53241	40.8781	55.001	28.474	34.8976	0.00309767	36.3665	54.5005	9.8	-0.0252295	15.7826	 92
DATA	1722851782	920021057	33332	0	"Start"	2024-08-05	11:56:22	25621.35	338.35464	40.879	55.001	28.473	34.8976	0.00309487	36.3665	54.5005	-9.1	-0.0252295	15.7826	 24
DATA	1722851783	920021057	33342	0	"Start"	2024-08-05	11:56:23	25624.908	338.63297	40.8795	55.001	28.4723	34.8976	0.00309544	36.3669	54.5005	-37	-0.0252295	15.7826	147
DATA	1722851784	920021057	33352	0	"Start"	2024-08-05	11:56:24	25622.953	338.45679	40.8792	55.001	28.4715	34.8976	0.00309514	36.3679	54.5005	39.6	-0.0252295	15.782	151
DATA	1722851785	919898986	33362	0	"Start"	2024-08-05	11:56:25	25617.662	338.45822	40.8795	55.001	28.4735	34.8976	0.00308834	36.366	54.5005	11.6	-0.0252295	15.782	127
DATA	1722851786	919898986	33372	0	"Start"	2024-08-05	11:56:26	25614.23	338.46994	40.8812	55.001	28.4743	34.8976	0.00308782	36.3673	54.5005	-16.9	-0.0252295	15.7814	228
DATA	1722851787	919898986	33382	0	"Start"	2024-08-05	11:56:27	25611.596	338.57367	40.8819	55.001	28.4732	34.8976	0.00309127	36.368	54.5005	16.6	-0.0252295	15.7817	191
DATA	1722851788	919787883	33392	0	"Start"	2024-08-05	11:56:28	25609.326	338.48914	40.8829	55.001	28.472	34.8976	0.00309321	36.3688	54.5005	9.1	-0.0252295	15.7817	134
DATA	1722851789	919787883	33402	0	"Start"	2024-08-05	11:56:29	25615.602	338.57928	40.8832	55.001	28.475	34.8976	0.00309397	36.3662	54.5005	-5.4	-0.0252295	15.7814	170
DATA	1722851790	919787883	33412	0	"Start"	2024-08-05	11:56:30	25628.926	338.32028	40.883	55.001	28.4737	34.8976	0.00309788	36.3668	54.5005	-17.9	-0.0252295	15.782	170
DATA	1722851791	919661998	33422	0	"Start"	2024-08-05	11:56:31	25630.234	338.60602	40.8845	55.001	28.4735	34.8976	0.00310267	36.3658	54.5007	3.6	-0.0252295	15.782	 91
DATA	1722851792	919661998	33432	0	"Start"	2024-08-05	11:56:32	25622.385	338.39145	40.8845	55.001	28.474	34.8976	0.00310472	36.3659	54.501	6.2	-0.0252295	15.7817	 56
DATA	1722851793	919661998	33442	0	"Start"	2024-08-05	11:56:33	25628.93	338.39139	40.8849	55.001	28.475	34.8976	0.00310483	36.3652	54.5012	-25.4	-0.0252295	15.7817	162
DATA	1722851794	919543027	33452	0	"Start"	2024-08-05	11:56:34	25639.24	338.48703	40.8862	55.001	28.4748	34.8976	0.00310302	36.3626	54.5012	4.2	-0.0252295	15.782	 29
DATA	1722851795	919543027	33462	0	"Start"	2024-08-05	11:56:35	25641.691	338.44345	40.8872	55.001	28.472	34.8976	0.00310366	36.3672	54.5009	13.4	-0.0252295	15.7809	146
DATA	1722851796	919543027	33472	0	"Start"	2024-08-05	11:56:36	25644.846	338.42102	40.8873	55.001	28.4737	34.8976	0.00310557	36.3645	54.5008	9	-0.0252295	15.7804	 55
DATA	1722851797	919424057	33482	0	"Start"	2024-08-05	11:56:37	25645.285	338.5477	40.8873	55.001	28.475	34.8976	0.00310591	36.3647	54.5005	-33.4	-0.0252295	15.7809	160
DATA	1722851798	919424057	33492	0	"Start"	2024-08-05	11:56:38	25644.625	338.35974	40.8883	55.001	28.4735	34.8976	0.00310527	36.3654	54.5007	-15.5	-0.0252295	15.7811	  2
DATA	1722851799	919424057	33502	0	"Start"	2024-08-05	11:56:39	25649.23	338.52283	40.8887	55.001	28.4735	34.8976	0.00310376	36.3645	54.5005	41.1	-0.0252295	15.7806	151
DATA	1722851800	919307947	33512	0	"Start"	2024-08-05	11:56:40	25656.885	338.43439	40.89	55.001	28.4741	34.8976	0.00310375	36.3655	54.5008	2.5	-0.0252295	15.7808	 45
DATA	1722851801	919307947	33522	0	"Start"	2024-08-05	11:56:41	25673.248	338.37158	40.8903	55.0012	28.4745	34.8976	0.00310231	36.365	54.5009	12.3	-0.0252295	15.7806	178
DATA	1722851802	919307947	33532	0	"Start"	2024-08-05	11:56:42	25693.104	338.46017	40.891	55.0012	28.4733	34.8976	0.00309979	36.3643	54.501	-14.9	-0.0252295	15.7817	191
DATA	1722851803	919188022	33542	0	"Start"	2024-08-05	11:56:43	25714.141	338.49994	40.8923	55.001	28.474	34.8976	0.0031005	36.363	54.5012	24.7	-0.0252295	15.7814	 22
DATA	1722851804	919188022	33552	0	"Start"	2024-08-05	11:56:44	25737.574	338.34842	40.8925	55.001	28.4751	34.8976	0.00309728	36.3604	54.5008	-28.2	-0.0252295	15.7809	248
DATA	1722851805	919188022	33562	0	"Start"	2024-08-05	11:56:45	25760.324	338.37479	40.8937	55.001	28.4746	34.8976	0.00309289	36.3619	54.5005	19.9	-0.0252295	15.7801	215
DATA	1722851806	919068098	33572	0	"Start"	2024-08-05	11:56:46	25779.85	338.32434	40.8938	55.001	28.476	34.8976	0.00309527	36.3588	54.5005	-37.3	-0.0252295	15.7797	182
DATA	1722851807	919068098	33582	0	"Start"	2024-08-05	11:56:47	25796.572	338.30392	40.894	55.001	28.4743	34.8976	0.00309112	36.3586	54.5005	6.2	-0.0252295	15.7803	106
DATA	1722851808	919068098	33592	0	"Start"	2024-08-05	11:56:48	25812.812	338.36081	40.8953	55.001	28.4758	34.8976	0.00308721	36.3572	54.5005	-8.3	-0.0252295	15.7804	203
DATA	1722851809	918951988	33602	0	"Start"	2024-08-05	11:56:49	25834.01	338.47855	40.896	55.001	28.474	34.8976	0.00308329	36.3583	54.5005	-6.8	-0.0252295	15.7801	 61
DATA	1722851810	918951988	33612	0	"Start"	2024-08-05	11:56:50	25863.084	338.85272	40.8961	55.001	28.4737	34.8976	0.0030808	36.3582	54.5005	-2.2	-0.0252295	15.7793	150
DATA	1722851811	918951988	33622	0	"Start"	2024-08-05	11:56:51	25890.697	338.60092	40.897	55.001	28.4732	34.8976	0.00308004	36.3579	54.5005	31.4	-0.0252295	15.779	109
DATA	1722851812	918832063	33632	0	"Start"	2024-08-05	11:56:52	25917.902	338.44623	40.8975	55.001	28.4745	34.8976	0.00308085	36.3535	54.5005	-13.3	-0.0252295	15.7787	241
DATA	1722851813	918832063	33642	0	"Start"	2024-08-05	11:56:53	25944.203	338.59329	40.8981	55.001	28.4738	34.8976	0.0030797	36.3522	54.5005	-18.6	-0.0252295	15.7787	204
DATA	1722851814	918832063	33652	0	"Start"	2024-08-05	11:56:54	25966.547	338.44333	40.8983	55.001	28.4727	34.8976	0.0030788	36.3535	54.5005	1.4	-0.0252295	15.7789	114
DATA	1722851815	918712854	33662	0	"Start"	2024-08-05	11:56:55	25995.252	338.51505	40.8996	55.001	28.4717	34.8976	0.00307638	36.3546	54.5005	5.5	-0.0252295	15.7787	173
DATA	1722851816	918712854	33672	0	"Start"	2024-08-05	11:56:56	26022.377	338.60776	40.9005	55.001	28.4708	34.8976	0.00307001	36.3527	54.5005	66.4	-0.0252295	15.7786	194
DATA	1722851817	918712854	33682	0	"Start"	2024-08-05	11:56:57	26052.914	338.48758	40.9006	55.001	28.4717	34.8976	0.00306911	36.3509	54.5005	2.1	-0.0252295	15.7787	153
DATA	1722851818	918596029	33692	0	"Start"	2024-08-05	11:56:58	26083.906	338.56293	40.9008	55.001	28.4708	34.8976	0.00307337	36.3494	54.5006	27.6	-0.0252295	15.7789	229
DATA	1722851819	918596029	33702	0	"Start"	2024-08-05	11:56:59	26111.436	338.52017	40.9011	55.001	28.4725	34.8976	0.00307409	36.3477	54.5009	-0.7	-0.0252295	15.7786	186
DATA	1722851820	918596029	33712	0	"Start"	2024-08-05	11:57:00	26131.775	338.26505	40.902	55.001	28.4707	34.8976	0.00306868	36.3486	54.5012	36.5	-0.0252295	15.7782	137
